Date,low est,high est,item,itemURL,seller,hammer price
3 Jan 2017,£168.00,£144.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/130423_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£150.00
3 Jan 2017,£168.00,£144.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/130422_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£150.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128622_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129381_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128812_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/132073_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128810_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128808_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128809_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129428_yamazaki-2015-limited-edition/"">Yamazaki 2015 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128694_yamazaki-2015-limited-edition/"">Yamazaki 2015 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£162.40,£139.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129383_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£145.00
3 Jan 2017,£156.80,£134.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129386_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£140.00
3 Jan 2017,£156.80,£134.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129385_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£140.00
3 Jan 2017,£156.80,£134.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129382_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£140.00
3 Jan 2017,£156.80,£134.00,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129384_yamazaki-2016-limited-edition/"">Yamazaki 2016 Limited Edition</a>",scotchwhiskyauctions.com,£140.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128963_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128960_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128787_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128962_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128959_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128961_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£123.20,£104.00,Yamazaki 10 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128964_yamazaki-10-year-old/"">Yamazaki 10 Year Old</a>",scotchwhiskyauctions.com,£110.00
3 Jan 2017,£106.40,£89.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/131189_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£95.00
3 Jan 2017,£95.20,£79.00,Yamazaki 12 Year Old 75cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/130089_yamazaki-12-year-old-75cl/"">Yamazaki 12 Year Old 75cl</a>",scotchwhiskyauctions.com,£85.00
3 Jan 2017,£89.60,£74.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/118817_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£80.00
3 Jan 2017,£89.60,£74.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129017_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£80.00
3 Jan 2017,£89.60,£74.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/132056_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£80.00
3 Jan 2017,£89.60,£74.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/129725_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£80.00
3 Jan 2017,£84.00,£69.00,Yamazaki 12 Year Old,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/131562_yamazaki-12-year-old/"">Yamazaki 12 Year Old</a>",scotchwhiskyauctions.com,£75.00
3 Jan 2017,£84.00,£69.00,Yamazaki Nosing Glasses x 10,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128674_yamazaki-nosing-glasses-x-10/"">Yamazaki Nosing Glasses x 10</a>",scotchwhiskyauctions.com,£75.00
3 Jan 2017,£78.40,£64.00,Yamazaki Nosing Glasses x 10,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128673_yamazaki-nosing-glasses-x-10/"">Yamazaki Nosing Glasses x 10</a>",scotchwhiskyauctions.com,£70.00
3 Jan 2017,£67.20,£54.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/118815_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£60.00
3 Jan 2017,£67.20,£54.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/131447_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£60.00
3 Jan 2017,£67.20,£54.00,Yamazaki Distiller's Reserve,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/118816_yamazaki-distillers-reserve/"">Yamazaki Distiller's Reserve</a>",scotchwhiskyauctions.com,£60.00
3 Jan 2017,£56.00,£44.00,Yamazaki Distillery Only 30cl,"<a target=""_blank"" href=""https://www.scotchwhiskyauctions.com/auctions/107_the-69th-auction/128646_yamazaki-distillery-only-30cl/"">Yamazaki Distillery Only 30cl</a>",scotchwhiskyauctions.com,£50.00
2 Jan 2017,"£2,240.00","£1,876.40",Yamazaki 25 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51867/yamazaki-25-year-old"">Yamazaki 25 Year Old</a>",whiskyauctioneer.com,"£2,000.00"
2 Jan 2017,"£2,240.00","£1,876.40",Yamazaki 25 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51866/yamazaki-25-year-old"">Yamazaki 25 Year Old</a>",whiskyauctioneer.com,"£2,000.00"
2 Jan 2017,"£1,960.00","£1,641.40",Yamazaki Sherry Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50610/yamazaki-sherry-cask-2013"">Yamazaki Sherry Cask 2013</a>",whiskyauctioneer.com,"£1,750.00"
2 Jan 2017,"£1,624.00","£1,359.40",Yamazaki Sherry Cask 2016,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49103/yamazaki-sherry-cask-2016"">Yamazaki Sherry Cask 2016</a>",whiskyauctioneer.com,"£1,450.00"
2 Jan 2017,"£1,378.72","£1,153.54",Yamazaki Sherry Cask 2009 / First Release,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49619/yamazaki-sherry-cask-2009-first-release"">Yamazaki Sherry Cask 2009 / First Release</a>",whiskyauctioneer.com,"£1,231.00"
2 Jan 2017,"£1,344.00","£1,124.40",Yamazaki Sherry Cask 2012,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49620/yamazaki-sherry-cask-2012"">Yamazaki Sherry Cask 2012</a>",whiskyauctioneer.com,"£1,200.00"
2 Jan 2017,"£1,064.00",£889.40,Yamazaki Mizunara Cask 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50616/yamazaki-mizunara-cask-2013"">Yamazaki Mizunara Cask 2013</a>",whiskyauctioneer.com,£950.00
2 Jan 2017,£621.60,£518.10,Yamazaki / Suntory Pure Malt,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48799/yamazaki-suntory-pure-malt"">Yamazaki / Suntory Pure Malt</a>",whiskyauctioneer.com,£555.00
2 Jan 2017,£436.80,£363.00,Yamazaki Bourbon Barrel 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48795/yamazaki-bourbon-barrel-2013"">Yamazaki Bourbon Barrel 2013</a>",whiskyauctioneer.com,£390.00
2 Jan 2017,£420.00,£348.90,Yamazaki Bourbon Barrel 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49966/yamazaki-bourbon-barrel-2013"">Yamazaki Bourbon Barrel 2013</a>",whiskyauctioneer.com,£375.00
2 Jan 2017,£380.80,£316.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50572/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£340.00
2 Jan 2017,£359.52,£298.14,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49244/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£321.00
2 Jan 2017,£352.80,£292.50,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/52371/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£315.00
2 Jan 2017,£352.80,£292.50,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50607/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£315.00
2 Jan 2017,£347.20,£287.80,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49887/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£310.00
2 Jan 2017,£347.20,£287.80,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49886/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£310.00
2 Jan 2017,£347.20,£287.80,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50647/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£310.00
2 Jan 2017,£347.20,£287.80,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50571/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£310.00
2 Jan 2017,£347.20,£287.80,Yamazaki 18 Year Old 75cl / US Import,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49220/yamazaki-18-year-old-75cl-us-import"">Yamazaki 18 Year Old 75cl / US Import</a>",whiskyauctioneer.com,£310.00
2 Jan 2017,£337.12,£279.34,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50573/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£301.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50608/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49247/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49249/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51944/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49621/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49622/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49623/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51659/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49245/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£336.00,£278.40,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49246/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£300.00
2 Jan 2017,£324.80,£269.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49248/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£290.00
2 Jan 2017,£324.80,£269.00,Yamazaki 18 Year Old,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50651/yamazaki-18-year-old"">Yamazaki 18 Year Old</a>",whiskyauctioneer.com,£290.00
2 Jan 2017,£302.40,£250.20,Yamazaki Bourbon Barrel 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50919/yamazaki-bourbon-barrel-2013"">Yamazaki Bourbon Barrel 2013</a>",whiskyauctioneer.com,£270.00
2 Jan 2017,£285.60,£236.10,Yamazaki Bourbon Barrel 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51869/yamazaki-bourbon-barrel-2013"">Yamazaki Bourbon Barrel 2013</a>",whiskyauctioneer.com,£255.00
2 Jan 2017,£268.80,£222.00,Yamazaki Puncheon 2013,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51870/yamazaki-puncheon-2013"">Yamazaki Puncheon 2013</a>",whiskyauctioneer.com,£240.00
2 Jan 2017,£268.80,£222.00,Yamazaki Puncheon 2012 Release,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/51871/yamazaki-puncheon-2012-release"">Yamazaki Puncheon 2012 Release</a>",whiskyauctioneer.com,£240.00
2 Jan 2017,£246.40,£203.20,Yamazaki Bourbon Barrel 2012,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50645/yamazaki-bourbon-barrel-2012"">Yamazaki Bourbon Barrel 2012</a>",whiskyauctioneer.com,£220.00
2 Jan 2017,£234.08,£192.86,Yamazaki 2014 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50824/yamazaki-2016-limited-edition"">Yamazaki 2014 Limited Edition</a>",whiskyauctioneer.com,£209.00
2 Jan 2017,£224.00,£184.40,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49652/yamazaki-limited-edition-2015"">Yamazaki 2015 Limited Edition</a>",whiskyauctioneer.com,£200.00
2 Jan 2017,£224.00,£184.40,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49654/yamazaki-limited-edition-2015"">Yamazaki 2015 Limited Edition</a>",whiskyauctioneer.com,£200.00
2 Jan 2017,£212.80,£175.00,Yamazaki 2014 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49657/yamazaki-limited-edition-2014"">Yamazaki 2014 Limited Edition</a>",whiskyauctioneer.com,£190.00
2 Jan 2017,£212.80,£175.00,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/052259/yamazaki-2015-limited-edition"">Yamazaki 2015 Limited Edition</a>",whiskyauctioneer.com,£190.00
2 Jan 2017,£212.80,£175.00,Yamazaki 2014 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/50378/yamazaki-limited-edition-2014"">Yamazaki 2014 Limited Edition</a>",whiskyauctioneer.com,£190.00
2 Jan 2017,£207.20,£170.30,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48788/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£185.00
2 Jan 2017,£196.00,£160.90,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48787/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£175.00
2 Jan 2017,£190.40,£156.20,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/49655/yamazaki-limited-edition-2015"">Yamazaki 2015 Limited Edition</a>",whiskyauctioneer.com,£170.00
2 Jan 2017,£184.80,£151.50,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/050912/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£165.00
2 Jan 2017,£179.20,£146.80,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/050915/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£160.00
2 Jan 2017,£172.48,£141.16,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/050911/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£154.00
2 Jan 2017,£171.36,£140.22,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/050913/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£153.00
2 Jan 2017,£168.00,£137.40,Yamazaki 2015 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48979/yamazaki-limited-edition-2015"">Yamazaki 2015 Limited Edition</a>",whiskyauctioneer.com,£150.00
2 Jan 2017,£168.00,£137.40,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48789/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£150.00
2 Jan 2017,£168.00,£137.40,Yamazaki 2016 Limited Edition,"<a target=""_blank"" href=""https://www.whiskyauctioneer.com/lot/48786/yamazaki-2016-limited-edition"">Yamazaki 2016 Limited Edition</a>",whiskyauctioneer.com,£150.00
